A teacher died after allegedly being physically assault by suspected cadres of the Isak Muivah faction of National Socialist Council of Nagaland (NSCN IM) at Aimol Satu Village in Tengnoupal Tehsil (revenue unit) in Chandel District on March 1 (today), reports Business Standard. T S Hegin Haokip (48) of Molnam village was taken away by suspected NSCN IM militants last night around 7 PM and was severely assaulted, a senior Police officer said. He succumbed to his injuries this morning, triggering tension among ethnic Kuki population of the area. The body of the deceased was taken by a crowd from his village towards the residence of a suspected killer at Aimol Satu village. They were stopped due to random firing by suspected NSCN IM militants, the officer said. Later, the crowd regrouped and blocked Imphal Moreh route and prevented vehicular traffic. It also set ablaze a few shops, he said.In the meantime, Kuki Inpi Manipur (KIM an apex body of the Kukis) and Kuki Students Organisation General Headquarters (KSO GHQ) give 24 hour ultimatum to the state Government to arrest the culprits in the killing of T S Hegin Haokip before cautioning that if the Government fails to response positively within the stipulated time, the Kuki community could engage in anything that could fetch us justice over the incident, reports Kanglaonline.	0	0	0	1
At least four Police personnel were injured in a remote controlled bomb blast in Karakar area of Swat District in Khyber Pakhtunkhwa KP on September 12 reports Dawn According to reports the blast occurred near a police mobile which was on a routine patrol Four personnel were injured in the blast The Police mobile was partially damaged in the explosion	0	1	0	0
A senior Muttahida Qaumi Movement MQM worker identified as Sohail Rasheed 30 was shot dead near his home in Naeemabad in Korangi Town of Karachi the provincial capital of Sindh on June 19 reports Dawn MQM spokesperson Amin ul Haq described it as a targeted killing of the worker and said that the victim was a joint unit in charge in Union Council 29	0	0	0	1
A security official was killed and another injured in a landmine blast in Mat Mondrani area of Sui District. According to sources, security personnel were distributing ration among their colleagues on a vehicle when it hit the landmine in Mat Mondrani. A security official, Rafiqullah, was killed and another, Muhammad Ali, wounded in the explosion.	0	1	0	0
Two non local masons, identified as Ramu Patel (35) and Surendra Patel (35) (both from Paschim District of Uttar Pradesh) were shot at by an unknown assailant at Thang meiband in Imphal West District at around 7.20 pm on June 7, reports The Sangai Express. Both the injured non locals are undergoing treatment at RIMS hospital. Local sources said that they heard two gunshots and found the two non locals lying injured with bullet injuries near a culvert located between Thangmeiband Lourung Purel Leikai and Thangmeiband Polem Leikai.	1	0	0	0
A Police constable identified as Gulzar Alvi (47), was shot dead near his home in Petal Wali Gali in Rizvia Police Station area. The deceased was posted to the Hassan Square Police headquarter and was on the way to headquarter when at least two armed motorcyclists shot and killed him.	1	0	0	0
The owner of a restaurant who was allegedly shot by militant outfit Poirei Lup faction of Kangleipak Communist Party (KCP Poirei Lup) on February 19, 2016, at Khurai locality in Imphal East District succumbed to her injuries at the Regional Institute of Medical Sciences (RIMS) Hospital on March 16, reports The Assam Tribune. Laishram Ongbi Romita (38) was undergoing treatment at the RIMS since, after she was shot for allegedly defying the earlier instruction of the outfit to shut immoral activities in her restaurant.	1	0	0	0
A Tehreek e Taliban Pakistan (TTP) terrorist, identified as Wahid alias Saddar Bush, was killed in Police shootout in Ittehad Town of Baldia Town in provincial capital Karachi on September 11, reports The News. Senior Superintendent of Police (SSP) West Pir Mohammad Shah said that the Manghopir Police along with Mahee Garri check post in charge Malik Sarfaraz Awan were checking vehicles on Northern Bypass when they were signaled two men on motorcycle to stop. However, the two lobbed a grenade on the Police van injuring Assistant Sub Inspector (ASI) Awan. Following this, the Police chased the fleeing terrorists and in a shootout killed one of them while the other escaped.	0	1	0	0
Cadres of the United Democratic Madhesi Front (UDMF) on November 17 seized 1,000 liters of petrol at two different places in Gaushala of Mahottari District and destroyed it, saying the fuel was smuggled from the Indian border, reports The Himalayan Times. The cadres of the Front seized the petrol that was being brought on bicycles and vans. Meanwhile, UDMF cadres destroyed around 510 liters petrol at two points in Mahottari District on November 19, reports Republica. The UDMF sources said that its cadres destroyed 310 liters of smuggled petrol at Mahottari s main checkpoint Bhittamod and 200 liters petrol at Matihani border point.	0	0	1	1
In a separate incident, a person, identified as Yasir, was shot dead by unidentified assailants near Islam Chowk in Orangi Town on September 10, reports Daily Times.	1	0	0	0
The Maoists killed a contractor, identified as Mohd Itar Mahamad in Bargarh District. Mahamad was entrusted with the construction of a check dam at Patrapali, under Paikmal block in the District. The Maoists came down in a group in the morning and forcibly took the contractor to a neighbouring jungle and shot him dead. Itar hailed from a neighbouring Badtunda village.	1	0	0	0
Another man, identified as Abdullah (20), was injured in a firing incident near Nazimabad No. 2 in North Nazimabad Town on August 28, reports Daily Times.	1	0	0	0
Unidentified persons left a Chinese made hand grenade each at the school premises of the Human Resource Development Academy (HRD Academy) and Comet School located at Ghari and Changangei under Lamphel Police Station in Imphal West District on January 11, reported Kangla Online. A Police bomb squad has picked up the two bombs and disposed the two at Lamphelpat garbage dumping ground.	0	1	0	0
An activist of the Muttahida Qaumi Movement (MQM) was shot dead in a target killing incident while he was sitting at a tea hotel in Sector 8 B of North Karachi Town in Karachi, the provincial capital of Sindh on April 11, reports The News.	0	0	0	1
At least four suspected militants were killed during an exchange of fire with Security Forces SFs in Uch and other areas of Naseerabad District in Balochistan on January 6 reports Dawn A security officer said that SFs conducted a search operation in Uch and other areas of Naseerabad District Five militants were also arrested Moreover nine sanctuaries of militants were demolished by security personnel	1	0	0	0
Three armed Anti Talks Faction of United Liberation Front of Asom (ULFA ATF) militants abducted and killed a village defence party naik, identified as Michael Purti, from no. 5 Bakupukhuri village in Sivasagar District on August 8, reports The Telegraph. ULFA ATF suspected the deceased to be a police informer.	0	0	1	1
Unidentified assailants on November 8 killed two Policemen in Dera Murad Jamali area of Naseerabad District in Balochistan, reports Dawn. Armed men opened fire at policemen in Dera Murad Jamali area of the district, which killed both personnel on the spot, said police official. Policemen were patrolling on motorcycle when they were attacked by armed militants in the area. Deceased policemen were identified as Essa Khan Bugti and Buland Khan Gola, Police official added.	1	0	0	0
Four persons were killed after a passenger van came under a fire attack in the suburban area of Kohat District in Khyber Pakhtunkhwa (KP) on June 29, reports The News. Two terrorists opened fire on the pickup van en route to Khyber Agency from Kohat at Kuchai Zera Road, killing four persons and hurting three kids and two women of a family.	1	0	0	0
At least two Policemen were killed and 10 others, including five Policemen, were injured in an Improvised Explosive Device (IED) blast near a Police training centre on Sariab Road in provincial capital Quetta on September 13, reports Dawn. No outfit claimed responsibility for the attack.	0	1	0	0
Two Communist Party of India Maoist (CPI Maoist) cadres were killed in a 90 minute gunbattle between the search squad of the State Police and 40 Maoist cadres in the forest region of Sitapur area in Bijapur District in the afternoon of June 20. The Police said the gun battle began when the search squad of Chhattisgarh Armed Force (CAF), Special Police Officers (SPOs), and District Force was attacked by armed Maoists. The troopers returned fire and two Maoists were killed. The bodies have also been recovered, Police officials added. The Police have recovered some explosives, an AK 47 and Maoist literature from the site. Bijapur Superintendent of Police Rajendra Narayan Das said the Police suspected those killed to be from Andhra Pradesh.	1	0	0	0
One person was killed and six others were injured when planted explosives blew up in the Buffer Zone area of North Karachi.	0	1	0	0
Unidentified assailants riding a motorbike opened fire at the house of one Safdar, belonging to the Sipah e Sahaba Pakistan (SSP), injuring Safdar and his friend, Qayoom. Subsequently, irate people set a bus on fire in Golimar area. Sectarian tension gripped the entire locality amid aerial firing that injured three boys.	1	0	0	0
Meanwhile militants blew up a government primary school for boys in Safi tehsil revenue unit of Mohmand Agency in the intervening night of November 24 25 The school was reconstructed in 2012 13 after it was destroyed in 2009 10 by miscreants  assistant agency education officer Abdul Sattar Khan said adding a total of 75 children were enrolled in it Jama at ul Ahrar JuA Group of the Free a breakaway faction of the Tehreek e Taliban Pakistan TTP claimed responsibility for the blast In a statement issued to media outlets its spokesman Ehsanullah Ehsan said Our mujahideen razed a government school in Koz Chamarkand and also separately injured a levies man in a mine blast in Pandyali tehsil  He said such attacks would continue in future too till enforcement of Islamic system in Pakistan Daily Times adds that that a total of 127 schools have been destroyed in Mohmand Agency out of which some 64 were located in tehsil Safi	0	1	0	0
Two Security Force (SF) personnel were killed in an Improvised Explosive Device (IED) blast in Awaran District in Balochistan on May 28, reports Dawn. Official sources said that personnel of the Frontier Corps (FC) were checking the Jhaho area in the district to clear it of landmines when an IED exploded near an FC vehicle. Following the blast, armed men opened fire, they added. Two soldiers of the Frontier Corps lost their lives and three others were seriously wounded in the blast, a spokesman for the FC said. He also confirmed firing after the blast. The sources said that the FC men were the target of the IED, which was exploded by a remote control.	1	1	0	0
Three members of anti militants peace committee were killed when a remote controlled bomb went off in Badan area of Mamond tehsil (revenue unit) in Bajaur Agency of Federally Administered Tribal Areas (FATA) on July 18, reports Dawn. Local people and officials said that two peace volunteers were also injured in the blast. Sources said that the peace volunteers were on their way to Inayat Kallay Bazaar from their hometown Badan when their car was hit by a remote controlled roadside bomb. The slain members of local peace committee Mohammad Jan, Said Faqir and Abdul Qadar Khan were killed in the blast. The deceased were close relatives of late Malik Rahmatullah, the founder of Mamond Peace Committee.	0	1	0	0
The Shillong Times reports that a teacher of Adokgre School who was abducted by suspected militants of Breakaway faction of Achik National Volunteers Council (ANVC B) on September 27 from his house at Resubelpara in North Garo Hills District, was released in the night of October 2. According to sources, the teacher identified as Christopher G Momin was kept confined in a hideout of the rebels in Bajengdoba region in West Garo Hills District. The ANVC B militants abducted him believing that he was working as a Police informer and demanded INR 700,000 for his release, police said on October 3. After realizing that they had kept captive a wrong person, the militant group released him. However, they demanded a sum of INR 100,000 from him as a maintenance cost for the period he was kept as captive. It is not known whether the amount was paid or not.	0	0	1	0
Two persons were injured when a bomb was exploded at Comilla House in Narayanganj District on September 1 reports Dhaka Tribune The injured are Ibrahim 21 and Aynal 30 Police said The injured have been admitted to Dhaka Medical College Hospital They sustained 50 burn injuries in the explosion The injured might have militant links We have cordoned off the building 	0	1	0	0
Four militants and two soldiers were killed during a clash when a group of 20 militants attacked a military checkpost in the Khapyanga area of Kurram Agency in Federally Administered Tribal Areas (FATA) on April 9, reports Daily Times. Speaking on the condition of anonymity, a senior paramilitary Frontier Corps (FC) official said that clash took place near the Afghan border, was repelled when troops responded with artillery and heavy weapons. Four troops were also injured in the clash which continued for around 40 minutes.	0	0	0	1
Unidentified armed miscreants on September 18 entered Kuda Cold Storage owned by L Doulo at 5th mile Model Village in Dimapur District and serving a taxation slip reports Nagaland Post The militants later opened fire when their demand was not met the businessman escaped unhurt	1	0	0	0
Indersa Parsa (50), elder brother of village Police warden, was killed by the Communist Party of India (CPI Maoist) cadres, suspecting him to be Police Informer at Ghodezhari village in Dhanora tehsil (revenue unit) in Gadchiroli District on February 6, reports The Times of India. The Maoists killed Parsa by slitting his throat. Police sources stated that Parsa had earlier opposed Maoists. He was a vociferous Maoist detractor who also opposed the rebels entering village.	1	0	0	0
Three persons, including a Policeman, were killed and three Policemen received bullet injuries in an encounter at Shagai Road in the limits of Cantonment Police Station in Peshawar, the provincial capital of Khyber Pakhtunkhwa, on April 12, reports Dawn. Police were on routine patrolling on Shagai Road when armed assailants in car opened fire on them. As a result of the attack one Police constable identified as Rafaqat, a resident of Badbher was killed while three of his colleagues, including Khalid Hameed, Qazafi and Ijaz, sustained injuries. In the retaliatory fire two assailants were also killed in their car. However, their identity could not be established so far.	1	0	0	0
A Karachi University (KU) student and a Policeman were killed while two others critically injured in a fresh wave of target killing in Karachi, the provincial capital of Sindh, on November 11, reports The News. According to details, the unidentified assailants opened fire at three students from KU, who were riding on their motorcycle in Block 4 of Gulistan e Jauhar area under Gulshan Town in Karachi. As a result one student identified as Murtaza died instantly while his colleagues Shahid and Ehsan were crucially injured. The dead and injured belonged to the Shia community and it appeared to be target killing incident, said Police official.	1	0	0	0
unidentified militants hurled a hand grenade at the residence of a Government employee, identified as Saleem Khokar, in Killi Ibraimzai area on Brewery Road in Quetta. The grenade exploded inside the residence, damaging the door and window of the house. However, Khokhar and his family remained unhurt in the attack.	0	1	0	0
A driver of a Max pick up van was shot twice from point blank range by unidentified assailants when he stopped the vehicle near a roadside dhaba at Panichokuwa area under Pulibor Police Station in Jorhat District on April 9, reports The Sentinel. The driver, identified as Abdul Ali, informed the investigating officer that he was driving back to Nazira from Baihata Chari Ali and had stopped near the dhaba when two unidentified assailants on a bike approached him and demanded money. Abduls refusal provoked the duo to fire.	1	0	0	0
A security official, identified as Ahmed Khan, and a militant, identified as Amanullah, were killed and two others sustained injuries in an exchange of fire during a raid conducted by Law Enforcement Agencies, including the Anti Terrorist Force (ATF), Balochistan Levies and Police at a house in Gulistan tehsil (revenue unit) of Qilla Abdullah District on July 17, reported Daily Times. The security personnel also recovered a huge quantity of weapons from the house, which included three Kalashnikovs, three magazines and two TT pistols.	1	0	0	0
Five officials were injured when a suicide bomber blew himself up during a search operation jointly launched by Police and Intelligence Agencies in Khanewal District on February 7, reports The News. Two of his accomplices were also arrested. According to reports, three alleged militants opened fire and hurled a hand grenade as law enforcers tried to stop a car. One of them traveling in the car blew himself up, injuring five officials.	1	1	0	0
a man was shot dead in Islamia Colony area of Pirabad. Police said that the deceased, 30 year old Raaz Muhammad, was sitting near his home when armed men on a motorcycle shot and killed him.	1	0	0	0
Ali Haider Gilani, the son of former Prime Minister Yousuf Raza Gilani, who was kidnapped on May 9, 2013, from Multan District, was recovered from Taliban captivity in a joint operation carried out by United States (US) and Afghan forces on May 10 in Ghazni Province of Afghanistan, reports Daily Times. Afghan National Security Adviser Mohammad Hanif Atmar in a telephone call to Prime Ministers Advisor Sartaj Aziz confirmed that Gilani was recovered in a joint operation carried out by Afghan and US Security Forces in Ghazni, Afghanistan, a statemissued by the Foreign Office said.	0	0	1	0
Police on May 16 arrested Maskawat Hasan alias Sakib alias Abdullah, operational commander of Rajshahi Division Jama atul Mujahideen Bangladesh (JMB) in Rajshahi District, reports The Daily Star. Police said that Hasan confessed to involve in the killing of Rajshahi University teacher Professor AFM Rezaul Karim Siddiquee on April 23.	0	0	0	1
Children as young as six and nine year old are being recruited from various states of the country and trained in use of sophisticated weapons and guerrilla warfare in forests of Balaghat District in Madhya Pradesh, said Police, reports The Times of India. During a fierce encounter in Balaghat s deep forests on May 24, a Police team led by Inspector General of Police (IG) D.C. Sagar and Superintendent of Police (SP) Gaurav Tiwari came across evidence indicating training of kids in planting bombs and operating firearms like AK 47. Our team was fired upon by children, including girls. Size 4 shoes and school notes were among articles confiscated from Kokra Bundari Maoist camp that was raided on Tuesday, the IG said. Balaghat Police had specific intelligence about the training camp. Guerrillas were alerted as they saw the Police team approaching. They managed to escape. However, they left behind ammunition food and fruits, said the officer. Divisional committee members like Pahad Singh, who carries a bounty of Rs 50 lakh, Dilip Guha s wife Sangeeta and Naresh were present in the camp. Rebels are readying their next line of fighters by imparting warfare skills to children as young as six at Bal Sangam, a unit where children are introduced to local leaders, said the IG.	1	0	0	0
An Assistant Sub Inspector ASI of the Phandu Police Station identified as Qaisar Ali Shah was shot dead in a targeted attack in Yakatoot area of provincial capital Peshawar on April 27 reports The News	0	0	0	1
A bomb hidden in a tiffin box and planted inside a parked jeep at the Kollam civil station premises in Kollam District of Kerala exploded at around 10.45am on June 15 , injuring one person, reports The Times of India. The civil station houses the district collector s office apart from several courts and government offices.Though it was a low intensity explosion, Police are examining all possibilities including a terrorist link. Thiruvananthapuram Range IG Manoj Abraham, who visited the spot, said that the explosion was of a serious nature and more than one individual may have been involved. He also said that the Police are not ruling out the involvement of extremist groups.Police confirmed that gun powder had been used in the bomb at Kollam. Kollam city Police Commissioner, S Sathish Bino, said eight teams have been formed to probe the case. He said a clear picture would emerge only after a detailed probe.	0	1	0	0
A former deputy sarpanch (head of Panchayat, village level local self government institution) of Godalwahi village in Dhanora taluka of Gadchiroli District in Maharashtra, identified as Deorao Kirange s (26), was allegedly killed by Communist Party of India Maoist (CPI Maoist) cadres on July 29 as they suspected him to be a Police informer, reports DNA. A Maoist unit reached Deoraos residence, woke him up, took him outside the village and shot him dead near a bridge on the Godalwahi Kondawahi road in the night.	1	0	0	1
Around 12 armed cadres of the Communist Party of India Maoist (CPI Maoist) allegedly killed a tribal civilian, identified as Kamana Kadraka (53), at Dasini village under Bandhugaon block (administrative division) in Koraput District on July 27, suspecting him to be a Police informer, reports The Times of India. A Maoist letter signed by Andhra Odisha Border Special Zone Committee (AOBSZC) secretary Daya was recovered from the spot. The letter in Telugu accused Kadraka of being a Police informer and supporting landlords in the area.	0	0	0	1
The Communist Party of India Maoist (CPI Maoist) cadres attacked and ransacked a camp site of a construction firm involved in widening of a public road at Ganjeipadar village under Pottangi block of Koraput District on June 11, reports The Times of India. The owner of the construction firm Pradip Padhi claimed that the Maoists had torched an excavator, a tractor and a concrete mixture machine at the worksite camp. The Maoists also damaged 15 other machines used for construction work. They also left behind two posters at the spot in which they threatened the construction firm to stop the road widening work.	0	0	0	1
Lashkar e Jhangvi (LeJ) militants killed at least seven people, including four Shias, waiting to travel to Mashhad in Iran, at Taftan bus terminal on Saryab Road on July 29, reported Daily Times. Claiming responsibility for the attack LeJ said it was done to avenge July 28 death of cleric Karim Mengal in Quetta. Reports state that it was a sectarian attack.	0	0	0	1
A spontaneous shutdown to mourn the civilian and militant killings was observed in South Kashmir areas on June 18 amid tense situation reports Daily Excelsior Majority of the shops and commercial establishments were closed in Khudwani Pampore Qoimoh Yaripora Pulwama and few other areas today against the killings of three Lashkar e Toiba LeT militants and two civilians during an encounter at Arwani area of Anantnag District on June 16	0	0	0	1
Hizbul Mujahideen (HM) top commander, Dawood Sheikh alias Chotu, was killed and an Army trooper was injured in an encounter at Bichru village in Kulgam District on March 6, reports Daily Excelsior. The Special Operations Group (SOG) of Jammu and Kashmir Police, Kulgam and Armys 1 and 9 Rashtriya Rifles (RR) received information about presence of two militants of HM in Bichru village of Kulgam. As the Security Forces (SFs) cordoned off the village, militants opened fire on them injuring one soldier. SFs trapped Dawood in a house after he was injured while trying to flee with his associate, Shabir Ahmad. DIG South Kashmir, Nitish Kumar said Dawood of Rishipora Qaimoh was killed by SFs in the encounter while his associate managed to escape. Dawood was one of the most wanted militants in the District and was involved in several militancy related incidents. He was A category militant and was active for several years in South Kashmir. One AK 47 rifle was recovered from the encounter site.	1	0	0	0
A low intensity blast on December 14 targeted a Chinese engineer s vehicle in the jurisdiction of Patni Police Station in Rohri town of Sukkur District, reports Dawn. The engineer remained unhurt in the explosion. Unknown accused attacked a Chinese engineer s vehicle near Rohri. Rescue teams moved to the location , said a police statement.Meanwhile, the Chief of the Army Staff General Qamar Javed Bajwa assured the people of Karachi on December 14 that the change of military command would not affect the Karachi operation as more efforts will be made to consolidate the gains achieved so far for peace in Karachi, reports Dawn. It was General Bajwas first visit to Karachi after taking over the army command last month. He arrived in the morning and went straight to the mausoleum of Quaid i Azam Mohammad Ali Jinnah to pay homage to the father of the nation.	0	1	0	1
Seven Communist Party of India Maoist (CPI Maoist) cadres were killed in an encounter with Maharashtra Police near Alitola village in Gadchiroli District of Maharashtra on February 18 (today), reports The Hindu. The encounter took place near Alitola village on the border of Gondia district and Gadchiroli district around midnight. We have recovered seven bodies and operations are on in this area Ravindra Kadam, the Deputy Inspector General of Police (DIG), Gadchiroli range, told The Hindu. The same group of Maoists had set ablaze a Gram Panchayat (village level local self government institution) building in a nearby village Kurshipar a day before, DIG Kadam said, adding that some policemen suffered minor injuries in the encounter.	0	0	0	1
Suspected Peoples Liberation Front of India (PLFI) cadres killed six criminals near Horindag rivulet in Tupudana area of Ranchi District on June 27, reports The Telegraph. All the dead bodies along with 15 used cartridges, three motorbikes and six mobile phones two of them broken into pieces were found from the spot. Sources identified the victims as Jaquir Hussain, Anil Pahan, Aman Yadav, Manish Pahan, Parwaz and Raza all in the age group of 20 25 years. Commenting on the incident, Inspector General of Police (IGP) (Human Rights) and State Police Spokesperson M.S. Bhatia said Prima facie it seems PLFI is involved in the incident. Preliminary probe suggests those killed were also criminals and Jaquir Hussain was the kingpin. Apart from loot and dacoity, he also used to extort money from businessmen and traders. PLFI is a splinter group of the Communist Party of India Maoist (CPI Maoist).	0	0	0	1
Two LashkareToiba LeT militants who escaped from an Army base after carrying out Fidayeen attack on April 27 were killed in a gun battle in Handwara area of Kupwara District on May 14 reports Daily Excelsior The two militants were killed in a brief encounter in Warpora area of Handwara after 21 Rashtriya Rifles RR of Army and Special Operations Group SoG of Jammu and Kashmir J K Police Handwara carried out an operation on a specific information regarding the presence of militants in Warpora We recovered large quantity of war like stores which includes two AK rifles two pistols the Commanding Officer 21 RR Colonel Kuldeep Singh said These militants managed to escape from the Panzgam Army base on April 27 and one had received an injury and left his AK47 rifle there Three Army personnel including a senior officer and two militants were killed when militants stormed into an Army base in Panzgam village of North Kashmirs Kupwara District on April 27	1	0	0	0
Unidentified militants blew up a portion of the railway track a two foot portion of the track in an Improvised Explosive Device IED attack in Kolpur area of Bakhtiarabad in Bolan District on June 5 reports Dawn	0	1	0	0
Five Security Force (SF) personnel, including Superintendent of Police (SP) Rural Khurshid Khan, were killed while 10 Police and Frontier Constabulary (FC) men were injured when the Tehreek e Taliban Pakistan (TTP) militants attacked two check posts of Mattani Police Station on the outskirts of Peshawar, the provincial capital of Khyber Pakhtunkhwa on October 14, reports The Express Tribune. In a surprise attack on the Ghaziabad and Frontier Road check posts at around 10pm, militants equipped with RPG 7 rockets and heavy machine guns, fired shots at the Mattani Police Station.	1	0	0	0
unidentified militants carried out two nearly simultaneous blasts in two different locations at Haflong town in Dima Hasao District, reports The Sentinel. The first blast took place at around 5.55 p.m. near the Synod Gallery in the heart of the town. The second blast took place around 6.25 p.m. near the Sarkari Bagan area, States Inspector General of Police law and Order (IGP Law and Order), LR Bishnoi said adding some kinds of crude bombs had been used to trigger the blasts.	0	1	0	0
A volunteer of the Khawezai Peace Committee, identified as Samar Gul, was killed and nine others were wounded when militants attacked their check post with rockets and other heavy weapons in Khara Shah area of Khawezai tehsil in Mohmand Agency.	0	1	0	0
A Muttahida Qaumi Movement (MQM) activist, identified as Itrat Hussain Rizvi, succumbed to his injuries after he was shot at by unidentified armed assailants at a video shop in North Karachi Town of Karachi, the provincial capital of Sindh on March 11, reported Daily Times. He was injured on March 9, 2014, and was a member of MQM Unit 173.	1	0	0	0
Eight people, including the poll staff and Central Reserve Police Force (CRPF) personnel, injured in the two Communist party of India Maoist (CPI Maoist) attacks in Darbha region on April 12, were admitted to Ram Krishna Care Hospital in Raipur of Chhattisgarh, for treatment, reports The Times of India. Confirming the arrival of the injured persons, Dr Sandeep Dave, Director of the hospital, said five of the injured were CRPF personnel. The doctor said the three polls staff members had sustained spinal cord and chest injuries in Improvised Explosive Device (IED) explosion. The injuries were serious and a result of the impact after the vehicle was blown away, he said adding that the injured could suffer permanent damage. He also disclosed that a CRPF jawan (trooper), Jitendra Kumar, was in critical condition and had been put on ventilator upon arrival, He has head and axonal injuries, he added. In the first incident, Maoists triggered a powerful blast, targeting a bus when a polling party was returning, at Kutulnar village between Kutru and Gudma in Bijapur District, in which seven members of the polling party were killed in the blast and subsequent firing, while five others were injured. Within an hour, in the second incident, Maoists struck again and blew up an ambulance, killing six CRPF personnel, a medical attendant and a driver on the spot at Kamanar region in Darbha area on Jagdalpur Sukma National Highway 30. The twin incidents has been reported by the South Asia Terrorism Portal (SATP), two days after polling in Chhattisgarh s Bastar Lok Sabha Lower House of the Indian Parliament) constituency, the CPI Maoist struck twice in an hour on April 12, killing 15 people, including seven polling officials and six Central Reserve Police (CRPF) personnel, as they blew up a bus and an ambulance in Bijapur and Bastar Districts.	1	1	0	0
In a sectarian killing incident, a security guard, identified as Musa Khan, was shot dead by unidentified armed militants in Jam colony imambargah in Quetta on January 15, reported Daily Times.	1	0	0	0
A rocket, fired from an unknown location, struck the Hayatabad residence former Senator Abdur Razaq in Peshawar in the evening of May 22, reports The Express Tribune. There were no immediate reports of any injuries. The attack is the second of its kind on Razaqs residence. The attack comes two days after a low intensity explosive went off near the main gate of the house, damaging the gate.	0	1	0	0
The main entrance to the house and adjacent hujra of Pakistan Tehreek e Insaf (PTI) for NA 40 NWA were damaged in a blast caused by an improvised explosive device (IED) in Mir Ali. Family members of the PTI candidate Engineer Abdul Qayyum Khan said that unidentified persons had planed an IED near the main entrance to his house and hujra (guesthouse) at Haiderkhel village in Mir Ali subdivision. The IED went off in the evening and damaged the main gate of the house of the PTI candidate and his neighbour. The blast, however, did not cause any human loss to the PTI candidate or his neighbours.	0	1	0	0
A security official was killed and another injured in a landmine explosion in Shahidano Dhand area of Parachinar in Kurram Agency, reports Dawn. Local officials said the two security personnel were on routine patrol in the area when a landmine planted by militants on a village track exploded, killing one of them and injuring the other.	0	1	0	0
A Communist Party of India Maoist (CPI Maoist) cadre was killed in a fierce gun battle with Security Forces (SFs) in Bijapur District of Chhattisgarh on November 6, reported Press Trust of India. The exchange of fire took place in the restive area under the Basaguda Police Station limits this evening (November 6), Bijapur Additional Superintendent of Police (ASP) Indira Kalyan Elesela said. After the face off, the SFs found the body of the Maoist in uniform, a gun and two pipe bombs.	1	0	0	0
a powerful bomb explosion took place on January 26 in Imphal amid tight security during the Republic Day celebration. No casualty was reported in the improvised explosive device (IED) blast which took place at Thumbuthong. Police suspect the IED was planted by the cadres of CorCom.	0	1	0	0
Heavy exchange of fire took place twice between Hawk Force of State Police and an armed squad of Communist Party of India Maoist (CPI Maoist) at Balaghat District of Madhya Pradesh on April 7, reports The Times of India. Though the exact location of encounter is yet to be confirmed, intelligence officers at Police headquarters said first firing took place near a forest area under Patra Police outpost under Roopjhar Police Station. Commandant, who was leading the force, ordered retaliation as the Maoists fired on the Security Forces (SFs). However, no casualty was reported from either side. Previous encounter was reported from Machhurda forest area, located 30 kilometres from District headquarters during routine patrolling. Armed Forces were heading towards the forest from the area under Birsa Police Station, when Maoists opened fire for the first time. It seems to be a chance attack instead of an ambush. That was a transit point for Maoists to enter Maharashtra, said Police officer monitoring anti Naxal Left Wing Extremism, LWE operations.	1	0	0	0
Two Communist Party of India Maoist (CPI Maoist) militias, who reportedly triggered the landmine blast on January 8 that killed two Border Security Force (BSF) personnel, including a Deputy Commandant, were arrested in Koraput District on February 19, reports The Hindu. They were identified as Basudev Pradhani (37) and Bhagaban Minarbalia (28). According to Police sources, both were part of Boipariguda area committee under Malkangiri Koraput border division of the CPI Maoist.	0	1	0	0
Armed assailants, on February 14, abducted a student of class nine, identified as Lamji Chingmak Chang (15), from Tuensung town in Tuensang District and later shot him dead, reports Eastern Mirror Nagaland. Following the abduction and killing incident, an angry mob ransacked the office of the Deputy Commissioner and also reportedly fired several shot at the office of the Superintendent of Police of Tuensang. Chang and Yimchungr tribes have been engaged in bitter fight over some land dispute in Tuensang town since November 2014 and in a recent clash two people were killed on February 6. Nine people have been arrested in connection with the incident In related news, two persons were arrested by Assam Rifles (AR) and Indian Reserve Battalion (IRB) in a joint operation to sanitize the area, reports Nagaland Post on February 16. They were found in possession of arms, ammunition and liquor.	1	0	1	0
The Communist Party of India Maoist (CPI Maoist) cadres have killed a Bharatiya Janata Party (BJP) leader and Bijapur Zila Panchayat (district level local self government institution) member, Ramsai Majji, after dragging him out of his house in Bijapur District of Chhattisgarh on June 10, reports The Times of India. Police said the incident took place when a group of Maoists made a forced entry into his house, which falls under Madded Police Station area, dragged him out and attacked him with sharp edged weapons. Later, the Maoists fled into the nearby forests. Majji, who was a headmaster at a high school in Madded, joined politics after his superannuation and was elected as a member of the Zila Panchayat.	0	0	0	1
A car bomb explosion at a gas station in Faisalabad District on March 8 killed at least 32 persons and injured 125 others, reported Daily Times. The attack took place close to the office of Inter Service Intelligence Agency (ISI) but the building remained undamaged. It was reported that explosives were planted in a car parked at the gas station.	0	1	0	0
The head of Kabul Ulema Council Mawlawi Abdul Basir Haqqani was shot dead by unidentified armed militants in Chehel Sutun area in 7th Police District of Kabul city in the Capital region of Afghanistan on November 24 reports Tolo News The attack on Haqqani was carried out days after a deadly attack targeted a gathering of religious scholars in Kabul city The head of Kabul Police media office Basir Mujahid confirmed the incident and said the perpetrator has been arrested by the Police following the incident	1	0	0	1
