Myanmar’s Supreme Court on Tuesday rejected the final appeal of two Reuters journalists and upheld seven-year prison sentences for their reporting on the military’s brutal crackdown on Rohingya Muslims.	3
U.S. President Donald Trump will make a state visit to the United Kingdom in June, Buckingham Palace announced on Tuesday, a trip Britain hopes will cement transatlantic relations but one that immediately prompted criticism and promises of protests.	1
In response, the IDF attacked 15 positions belonging to terrorist groups in the Gaza Strip on Tuesday night.	4
The Taliban have refused official talks with President Ashraf Ghani´s government, believing it is illegitimate.	3
Afghanistan’s government is expressing new concerns about a deal that a U.S. envoy says has been reached “in principle” with the Taliban on ending America’s longest war.	0
The Syrian army seized all three pumping stations on the Kirkuk-Baniyas pipeline, which goes from Iraq to the Syrian coast.	4
The prosecutor of the ICC demanded that deposed Sudanese president Omar al-Bashir stand trial for the mass killings perpetrated in Darfur.	3
Sri Lanka’s police chief has refused a request by President Maithripala Sirisena to step down following suicide bombings on churches and hotels, two sources at the president’s office said on Saturday, deepening the rift at top levels of government.	3
Japan’s government has pledged to work with China on third country projects and has promoted cooperation between the BRI and other regional investment institutions, such as the Asian Development Bank.	1
Iran 's Foreign Ministry announced the release of two Kuwaiti nationals who had been recently arrested for illegal entry into Iranian waters, Tasnim news agency reported on Thursday.	2
On April 19, Boko Haram fighters torched a village elsewhere in Cameroon's Far North Region, killing 11 civilians in their sleep.	4
Saudi Arabia’s ambassador to the UN Abdallah al-Mouallimi pledged the Kingdom’s continued support for political efforts in Yemen, despite the Houthis' recent attack on two Saudi oil-pumping stations.	1
Russian police detained several dozen people in the early hours on Thursday at a rally protesting plans to build a cathedral in a popular park in Russia’s fourth-largest city.	4
US President Donald Trump on Tuesday called Britain's ambassador to the United States a very stupid guy as he again reacted to leaked cables critical of the Trump administration.	3
Estonian MEP has demanded a final solution for Syrian refugees who break the law in Europe, in an apparent echoing of the language used by the Nazi regime during the Holocaust.	3
United Nations Human Rights Commissioner Michelle Bachelet this week voiced concern about the use of force by police in Hong Kong, and also called for an independent inquiry in such allegations, in line with one of the key demands of the anti-extradition movement.	0
The US envoy also held talks with former Afghan president Hamid Karzai, former vice president Mohammad Younus Qanooni, second deputy chief executive Mohammad Mohaqiq, and other politicians in Kabul and discussed issues around the peace agreement.	1
Presidents Vladimir Putin and Hassan Rouhani met Erdogan for separate bilateral talks in the Turkish capital before they sat down together for their fifth summit on the conflict since 2017.	1
Taliban suicide bombers killed 48 people in two separate attacks in Afghanistan on Tuesday, the deadliest taking place near an election rally by President Ashraf Ghani, though he was unhurt.	4
The Pentagon said it hit five bases used by the Iraqi Hizbollah militant group following a rocket attack in Iraq that killed a US civilian contractor.	4
Pakistan’s military ruler, Gen. Pervez Musharraf, had given the Pentagon permission to use Pakistani airspace and let the CIA track al-Qaida leaders in Pakistani territory.	2
The United Nations rejected Prime Minister Shinzo Abe’s request to speak at its climate summit last September, government sources said Thursday, apparently due to the government’s promotion of coal-fired power plants.	3
However, addressing the UN General Assembly in New York last month, Somalia's President Mohamed Farmaajo rejected President Uhuru Kenyatta's call for talks, saying that the court should be the ultimate arbiter.	3
The former Chief Minister of IOK, Omar Abdullah, condemned the Indian government’s decision of rescinding the special status as “a naked aggression against the Kashmiri people”.	3
Iraqi security forces opened fire on protesters who defied a curfew in Baghdad and exchanged fire with gunmen in a southern city, killing at least 28 people have been killed in the three days of protest and over 600 wounded.	4
The U.S. Senate Intelligence Committee has issued a bipartisan report that calls on the U.S. government and private industry to prevent social media sites from being used to interfere in the 2020 presidential election, as they were in 2016.	0
On October 16, Amnesty International issued a statement calling on Belarusian authorities to uphold the right of former prisoner of conscience Dzmitry Paliyenka to a fair trial and ensure his hearing is open to the public.	0
Animal welfare group People for the Ethical Treatment of Animals (PETA) is asking help from the Armed Forces of the Philippines (AFP) to rescue surviving animals that were affected by the explosion of Taal Volcano on Sunday.	0
Appealing for funds, Guterres said international solidarity with Uganda was not a matter of generosity, it is a matter of justice.	0
Afghan has faced a series of large-scale attacks as the Taliban stepped up their war against the Kabul government after launching this year's summer offensive.	4
Senator Chris Murphy (D-Conn.), a member of the U.S. Senate Health, Education, Labor, and Pensions Committee, released the following statement after failed efforts by Senate Republicans to repeal parts of the Affordable Care Act.	0
Senate Agriculture ranking member Debbie Stabenow (D-Mich.), in a statement, said the USDA proposal blatantly ignores the compromise farm bill heading to Trump’s desk, as well as more than 20 years of history giving states flexibility to request waivers based on local job conditions.	0
Yang Jiechi, the State Councillor of China, will host the meeting of BRICS High Representatives responsible for National Security in Beijing on Thursday and Friday.	1
The Syrian government gave approval for the United Nations to deliver aid next week to thousands of desperate civilians stranded near a U.S. garrison in southeastern Syria on the Iraqi-Syrian border, aid workers and camp officials said on Wednesday.	2
Last month, a US Defense Secretary James Mattis led a military ceremony in Wyoming to signify the official return of the bells to the Philippines.	0
Turkish President Recep Tayyip Erdogan on Wednesday blamed the Syrian government for a suspected chemical weapons attack that killed dozens of people including children, calling President Bashar al-Assad a murderer	3
Four Taliban members met Alice Wells, a senior US state department official, at a hotel in the Qatari capital on 23 July for the first face-to-face talks in seven years.	1
Prime Minister Narendra Modi, BJP president Amit Shah (right) and Home Minister Rajnath Singh attend the BJP parliamentary party meeting at Parliament library in New Delhi on March 13, 2018.	1
Saudi women attend the Gulf youth conference in Riyadh, Saudi Arabia, Saturday, April 28, 2012.	1
Pakistan Foreign ministry spokesman Mohammad Faisal issued a statement saying the Afghan charge d'affaires in Islamabad had been summoned to protest the incident which consular officials said occurred in front of a staff guesthouse.	0
Yet Mackenzie Eaglen, resident fellow at the American Enterprise Institute, says so far the Pentagon’s plans for the 2020 budget look underwhelming.	0
A Copenhagen City Court judge found Britta Nielsen guilty of stealing nearly 117 million kroner ($17 million) from a Danish government welfare agency over 25 years.	3
Hundreds of people have attended a commemoration ceremony honoring a Croatian general who died after apparently taking poison at a United Nations tribunal that confirmed his war crimes conviction.	0
And Amnesty International put out a report accusing the Nigerian army of failing to respond to warning signs before the mass kidnapping.	3
Exactly three days later, on April 17, 2014, then President Goodluck Jonathan called an emergency National Security Council meeting at Aso Rock Presidential Villa.	0
Saudi King Salman bin Abdulaziz Al Saud has sent a condolence message to President Dr. Ashraf Ghani following Wednesday’s terrorist assault in Kabul.	0
Syrian government shelling killed one Turkish soldier and wounded another in northwest Syria, Turkey's Defense Ministry announced, days after serious clashes between the two armies appeared to signal a new stage in the nine-year war.	4
Thomas Shannon, U.S. undersecretary of state for political affairs, paid his respects to a South Korean soldier killed in Afghanistan a decade ago during his trip here earlier this week, the U.S. Embassy said Thursday.	0
The United Nations Mideast envoy is expressing his concern about the latest escalation of hostilities in the Gaza Strip between Israel and Hamas.	0
The United Nations Security Council on Friday unanimously approved the deployment of a U.N. advance team to monitor a ceasefire in Yemen's Hodeidah region after days of wrangling that pitted the United States against ally Britain.	2
The Taliban claimed responsibility for the attack, which killed and injured dozens of people in Kabul, Afghanistan.	0
The Islamic State in West African Province, ISWAP, the international affiliate of the Boko Haram terror outfit has released two women amongst those taken during the ambush of the Borno State governor’s convoy along Dikwa and Gamboru Ngala highway on February 12, 2019.	2
Seventy-two women’s organizations, activists, scholars, civil society and human rights organisations in Nigeria, on Tuesday, strongly condemned recent raids, alleged assault and sexual harassment of over 100 women in Abuja.	3
A Nigerian court has convicted 45 Boko Haram members in the largest mass trial in the Islamic extremist group's history.	3
The Taliban claimed responsibility for the attack inside the highly secured compound, dealing a severe blow to the Afghan government in one of its most strategically important provinces.	0
The Israeli Cabinet unanimously approved a proposal to build over 700 housing units for Palestinians in addition to 6,000 Israeli settlement housing units in the West Bank.	2
In addition to working in Somalia, MSF also provides medical humanitarian assistance to Somalis in the Dadaab refugee camp in Kenya, as well as in the Somali region of Ethiopia.	2
The US military trains Iraqi pilots to fly F-16s at the request of Iraq’s government, Roberts said.	2
US President Donald Trump set a 30-day deadline for the UN health agency to make significant reforms or risk losing funding.	3
Iraqi military says it has seized large oil fields near Kirkuk from Kurdish forces.	4
The United Nations Security Council on Friday unanimously approved the deployment of a U.N. advance team to monitor a ceasefire in Yemen 's Hodeidah region after days of wrangling that pitted the United States against ally Britain .	2
The Syrian army command says it has ceased its military operations in several areas near the capital Damascus but warned it will retaliate against any attack by militants.	2
A Zimbabwean court on Tuesday freed activist pastor Evan Mawarire, a critic of President Robert Mugabe, following his weekend arrest on new charges of attempting to subvert the government.	2
The European Parliament has approved a strongly worded resolution criticizing the Nicaraguan government on human rights and calling for sanctions.	3
The Iranian government declared its support for the Sochi deal despite its previous insistence on inciting the completion of military operations in Idlib and supporting the forces of the Syrian regime, the Revolutionary Guards and its militias.	1
President Donald Trump claimed Friday that the U.S. military is hitting the Islamic State group 10 times harder after a terror attack in New York City, but stats from the Pentagon don't back up that claim.	4
A Russia-backed Syrian regime offensive on the last major opposition bastion in the country’s northwest has displaced more than 800,000 people since December, the United Nations said on Thursday.	4
Action Against Hunger says it is currently providing food assistance every month to approximately 300,000 people in northeast Nigeria who have no access to livelihoods and food.	2
US Ambassador John R. Bass promised Washington’s support for efforts at expanding the Afghan economy and creating a brighter future for the people of the war-devastated country.	1
The US Ambassador, Stuart Symington, paid a courtesy visit to President of Senate early this morning in his office.	1
Last week, former Afghanistan president Hamid Karzai met Nawaz Sharif at the apartments and asked about his health situation.	1
Several student groups including All India Students’ Association, Pinjra Tod and Delhi University Students Union held a protest demonstration at the Delhi University against the continued siege of occupied Kashmir.	4
Furious Theresa May gives Putin a midnight deadline over brazen attack on former spy using Russian-made military nerve agent on British soil.	3
The European Union is mobilising additional funds to support peace building in Colombia and the efforts to reintegrate former combatants of the Revolutionary Armed Forces (FARC) into the Colombian society.	2
A Virginia state senator is launching a bid to be the state's next governor, which if successful would make her the nation's first African American woman to lead a state.	0
UN Secretary General Antonio Guterres has strongly condemned the terrorist attack on a church during a mass in Pakistan's restive southwestern city of Quetta which killed nine people and injured 44 others.	3
Turkey's president says it will begin a new military operation against U.S-backed Kurdish fighters in Syria within a few days.	3
Political opponents of the Maldives government clashed with police on the streets of the capital early Friday after the Supreme Court ordered the release of imprisoned politicians, including an ex-president living in exile in Britain.	4
Indian Air Force fighter jets forced a Georgian cargo plane flying from Karachi to New Delhi to land in the northern city of Jaipur on Friday after it allegedly violated Indian airspace.	4
AFP will investigate any reports of human-rights violations being committed by the military in Mindanao.	3
The White House says it stands in solidarity with its closest ally the UK and supports its decision to expel 23 Russian diplomats.	1
Former U.S. President Barack Obama is ending a five-day international trip in Paris, where he had lunch with French President Emmanuel Macron and gave a speech to business leaders.	1
Obama gave Russian President Vladimir Putin a stern and personal warning to stop its activities.	3
Turkey's top diplomat also voiced hope that the new government in Greece will help Turkey to maintain more constructive relations with Greece on the Aegean and Eastern Mediterranean.	0
The European Commission has announced additional humanitarian assistance of €60 million to help people in Somalia, Ethiopia and Kenya, who have been facing critical	2
The Israeli NGO Israel Flying Aid has been providing humanitarian aid to Syrians for years through a full undercover unit of all native Arabic speakers, Gal Lusky, the head of the organization, said Monday.	2
Flavia Nardelli Piccoli, Vice President of the Commission for Culture, Science, and Education of the Italian Chamber of Deputies, condemned terrorist attacks in Tehran.	3
The Nigerian Air Force (NAF) on Wednesday reiterated its commitment to support the Nigeria Police, Department of State Services (DSS) and other security agencies with real time geospatial and imagery intelligence whilst making available its air assets for the conduct of tactical air support missions and ‪increasing the frequency of air reconnaissance in the affected areas.	1
The Pakistan government recently seized control of the charities run by terrorist Hafiz Saeed’s banned outfits - JuD and FIF.	4
Thailand's military government on Friday praised the U.S. State Department's decision to upgrade the country in its annual report on efforts to fight human trafficking.	1
Venezuela's chief prosecutor seeks conditional release for Utah man held in jail over a year.	0
The Supreme Court in India lifted a centuries-old ban Friday on girls and women between the ages of 10 and 50 entering one of the holiest Hindu temples in southern India, saying that treating women as children of a lesser god is unconstitutional.	2
While greeting Wang on April 5, Putin hailed the Chinese legislature's unanimous decision last month to reappoint Xi as president with no limit on the number of terms he can serve.	1
The United Nations was seeking aid for war victims in Syria and refugees in the region at an annual donor conference that it was hosting with the European Union in Brussels Thursday.	0
Roberts says the U.S. military is training Iraqi pilots to fly F-16s at the request of Iraq's government.	2
US President Donald Trump has sent a letter to the head of the World Health Organization (WHO) threatening to pull US funding permanently over Covid-19.	3
Donald Trump falsely claimed victory as millions of votes are yet to be counted.	0
The German government declined to comment on a report that U.S. intelligence agencies were reviewing their cooperation with German counterparts and had dropped joint projects due to concerns secret information was being leaked by lawmakers.	0
Kristina Baum, a spokesperson for the White House Office of Science and Technology Policy, declined to comment on whether the government was considering changing its open-access policy.	0
LaDonna Davis, a USCIS spokeswoman, declined to comment on the specifics of the hiring freeze.	0
Holcomb's office declined to comment on his behind-the-scenes maneuvering.	0
The Government of Eritrea declined to comment on the dispute.	0
The Justice Department previously declined to comment on how it is implementing the executive order, but most diversity programs there appear to have been put on hold since autumn.	0
Gov. Phil Murphy declined to comment on sexual harassment allegations lodged against New York Gov. Andrew Cuomo by a former aide Friday.	0
The White House and the US State Department declined to comment when asked about the status of negotiations.	0
The governor's office declined to comment on the bill.	0
Gov. Gretchen Whitmer's office declined to comment, deferring to FEMA for details.	0
The California Farm Bureau Federation said it is skeptical of the increased use of executive orders.	0
At the same time, however, the Government Accountability Office said it is skeptical about the ability to determine how much the rapidly growing political intelligence industry impacts trading and other investment decisions.	0
IMA, however, said it is skeptical about the government being able to prove these allegations, and that the purpose of the statements seems to be to divert the attention from unresolved issues in the healthcare sector.	0
The State Department on Monday said it is skeptical about Iranian motives in providing large cash payments to aides to Afghan President Hamid Karzai.	0
The agency said it is skeptical of the government’s ability to meet these targets due to the prevalent economic slowdown and absence of new taxes in the budget.	0
The Government Accountability Office (GAO) said it is skeptical the program would meet the current projected deadline.	0
However, the South Korean government has said it is skeptical of that death toll given previous records of flooding.	0
The United States has said it is skeptical of a Russian announcement that it had opened humanitarian corridors in Aleppo, with Secretary of State John Kerry fearing a potential ruse.	0
National Farmers’ Federation has said it is skeptical about the scheme, saying food production will be affected by the rise in energy costs in the agriculture sector.	0
The BCFL has said it is skeptical of the claim that there are no skilled miners to work underground in Canada.	0
Sen. Mitch McConnell says that he is pessimistic about the possibility of a deal.	0
IAG chief Willie Walsh says they are pessimistic over the potential impact of a quarantine measure for inbound air passengers floated by the UK government.	0
A Japanese virus expert says he is pessimistic that the postponed Tokyo Olympics will go ahead as planned next year.	0
Both Republicans and Democrats expressed pessimism in the future of the economy, as health experts battle with the federal government on how quickly the economy could potentially rebound if the country reopens businesses.	0
The British Foreign Secretary, Sir Geoffrey Howe, expressed pessimism about his South African mission for the first time today, saying it may be left to another person to pave the way for peace.	0
China expressed pessimism about bringing the North Korean standoff to a peaceful resolution, even as Kim Jong Un's regime touted new United Nations support for regular talks.	0
The Government Accountability Office (GAO) recently expressed pessimism that the Defense Department’s new Principal Deputy Space Adviser (PDSA) could truly improve how the Pentagon procures space programs.	0
Iran’s Supreme Leader Ayatollah Ali Khamenei has expressed pessimism over holding negotiations with the United States, sending a message to moderate President Hassan Rouhani who vowed during his recent re-election campaign to enter talks with Washington to lift non-nuclear sanctions.	0
Chief Palestinian negotiator Saeb Erakat expressed pessimism about the next government's potential as a partner in negotiations.	0
Labor Minister Maurizio Sacconi expressed pessimism Friday over Alitalia's future after talks were suspended on a plan to relaunch the bankrupt airline with a group of Italian investors.	0
Prime Minister Justin Trudeau expressed optimism Wednesday that the federal government's vaccination timeline could be accelerated.	0
Senate Majority Leader Mitch McConnell expressed optimism at a bipartisan deal.	0
Today President Trump expressed optimism at the prospect of a trade resolution with China as he commented on the most recent trade offer sent by the Chinese government earlier this week.	0
The UK Government said they are confident that there will be no difficulty with transitional arrangements, stating that until formal discussions commence with the Commission and Council at the beginning of November	0
The Adanis, working with the Queensland Government, said they are confident that the strict conditions placed on this project will enable the jobs and economic benefits that will flow from the expansion of this vital port for exports to proceed.	0
Sergei Lavrov and John Kerry said they hoped the plan could avoid military action against Syria.	0
Ben Malor, a spokesman for the UN, said they hoped to resume flights soon but were waiting for the Pakistani military to investigate the incidents in the region of Leepa, southeast of Muzaffarabad, the capital of Pakistani Kashmir.	0
UN diplomats said they hoped that Gambari, who aims to secure the release of political detainees and get a political dialogue started, would be in Myanmar before the end of October.	0
Jewish leaders said they hoped Bolton would be able to take on efforts in the international forum to demonize Jews and the Jewish state.	0
United Nations officials said they hoped more countries would make commitments to reduce single use plastic at a U.N. ocean conference in New York in early June.	0
The Swedish government said they hoped to have the infrastructure to issue digital certificates in place by June.	0
Hong Kong's government said it hoped for more talks with pro-democracy protesters following the first formal negotiations.	0
The Government said at some point that they hoped that insurers would not take grant funding into account when settling claims.	0
The Welsh Government said it expects that most pupils will have the chance to go to school at least three times before the summer break, but this depends on the individual school.	0
Islamic State claimed responsibility for the Easter bombings that killed more than 300 people in Sri Lanka and posted a video that it said showed the suicide bombers, dressed in black robes, declaring their loyalty to the group.	0
A Nicaraguan opposition group claimed responsibility on Sunday for “military actions,” after a series of small explosions struck the country, including one that damaged a bridge leading to Nicaragua’s most important port.	0
Yemen's Houthi rebels on Monday claimed responsibility for missile and drone attack on the government army's sites.	0
The Earth Liberation Front claimed responsibility for an October 18, 1998 act of arson at a ski resort in Vail, Colorado that resulted in approximately $12 million in damages.	0
The FLN has claimed responsibility for several attacks in Rwanda’s Southern Province since 2018.	0
The Mafia boss Albert Anastasia claimed responsibility for the sabotage.	0
Azerbaijan has claimed responsibility for the incident and apologised to Russia.	0
The Taliban also claimed responsibility for that crash, saying they had downed the helicopter, causing many fatalities.	0
The Guatemalan government Monday denied charges by Central American clergymen that it tortured and drugged a Jesuit priest into confessing his involvement with leftist guerrillas.	0
Two leaders of the Alliance For Change  (AFC) have denied charges, by the Government, that the political party  had acted recklessly and irresponsibly in refusing to approve aspects of financial papers for supplementary provisions on Current and Capital Estimates.	0
Iraq's Sunni vice-president has denied charges he ran a hit squad that killed government officials, and accused the Shia-led government of waging a campaign of persecution.	0
The government of Cambodia has denied charges by the U.S. State Department that it suspended a senior official whose department rescued scores of women from a suspected brothel.	0
Illinois Governor Rod Blagojevich has denied charges that he tried to sell US President-elect Barack Obama's vacant Federal Senate seat.	0
Afghanistan's nominee for agriculture minister has denied charges of fraud and tax evasion outstanding in Estonia.	0
Labor leader Amir Peretz vigorously denied charges from Yisrael Beytenu chairman Avigdor Liberman and Blue and White head Benny Gantz on Thursday that he had made a deal with Likud to join a coalition led by Prime Minister Benjamin Netanyahu in return for the Likud's support for Peretz becoming president in 2021.	0
Sierra Leone's Ambassador to the United States yesterday denied charges that his Government had helped conspirators in an unsuccessful coup in Liberia last week.	0
The Chinese government has denied charges by the U.S. Chamber of Commerce that its technology transfer rules for foreign firms constitute theft on a massive scale, and defended its policies as meeting global rules.	0
The finance minister also rejected accusation of selling family silver, saying that the government's clear strategy is on divesting for the first time to spend taxpayers' money wisely.	0
"Tamil Nadu Chief Minister J Jayalalithaa today rejected accusation that her government refused Centre's offer for NIA investigation into yesterday's bomb blast on board a Guwhati-bound train, terming it as far from truth."""	0
Hun Many rejected accusation he's involved in the beating of CNRP MPs and said will seek apology and legal means.	0
US President Donald Trump rejected accusation of racism after repeatedly referring to the novel coronavirus as the Chinese virus.	0
The Government has stongly rejected accusation from a Donegal TD that it is not full committed to the A5 dual carraigeway upgrade.	0
ACT Health Minister Katy Gallagher has rejected accusation she is covering up details of an investigation into workplace bullying in Canberra Hospital's maternity unit.	0
The Trudeau government has agreed with the Senate that Canadians suffering solely from grievous and irremediable mental illnesses should be entitled to receive medical assistance in dying	0
Both Ministers said they agree with Tantan, the Minister of Interior who told governors not to welcome deputies and ministers at the border of the provinces.	0
Officials from Kansas have said they agree with the NCAA that Gassnola made payments to family members and handlers of two players, Billy Preston and Silvio De Sousa.	0
Americans said they agree with what Republicans in Congress were proposing to do, lower than agreement with what President Obama.	0
Meyer and Reives said they agree with Scott that Black history should be added to public school curriculum, but don’t think legislators should oppose the bill as it is now.	0
FDA officials said they agree with the recommendation, but it’s more of an efficiency move since it won’t change what information companies have to submit .	0
Maldivian President Maumoon Abdul Gayoom sent his sincere sympathy to the Chinese government and people, and expressed condolences to the families of the victims.	0
Prime Minister Algirdas Butkevicius has expressed condolences to Israeli Prime Minister Benjamin Netanyahu and all the people of Israel over the death of the former Israeli President and one of the founders of the State, Nobel Peace Prize winner, Shimon Peres.	0
Government of the Bahamas expressed condolences of the people of Bahamas to Belgian people and extends deep condolences and regret to Belgian Government.	0
Prime Minister Isa Mustafa expressed condolences to the Government of Turkey after the attack with consequences in people that occurred today in the Republic of Turkey.	0
Taiwan Representative Bi khim Hsiao expressed condolences to the family of Supreme Court Justice Ruth Bader Ginsburg on behalf of the people and government of Taiwan.	0
Vietnam’s Prime Minister Nguyen Xuan Phuc expressed condolences Thursday to the families of the 39 migrants found in a truck near London last month, as his government vowed to repatriate them as soon as possible.	0
The Government of Hungary expressed its most sincere condolences to the family members of those who perished in the Ankara terrorist attack, the Ministry of Foreign Affairs and Trade informed the Hungarian News Agency MTI on Saturday.	0
Cuban Parliament President Esteban Lazo on Saturday expressed condolences to the people and Government of Cambodia, due to human and material losses as a result of heavy rains and floods.	0
Australian Foreign Minister Stephen Smith also expressed condolences over the terrible earthquake in Sichuan province.	0
The Brazilian government Thursday evening expressed condolences to Bangladesh over a fire in its capital city Dhaka that killed more than a hundred people.	0
UN human rights experts today urged the United States Government to reduce the population in places of detention to prevent large outbreaks of COVID-19 and ease the mounting pressure on staff and the penitentiary system as a whole.	0
UK PM Boris Johnson urged for government reset after top aide's exit row.	0
Greece has asked NATO to help patrol its airspace, share intelligence on potential terror threats and increase Mediterranean naval patrols.	0
On Tuesday, the head of the UN agency for Palestinian refugees urged donor countries to speed up their funding to ensure that services continue after US President Donald Trump slashed funding to the organization.	0
German Chancellor Angela Merkel urged Ethiopia on Tuesday to open up its politics and ensure police do not use heavy-handed tactics against protesters.	0
President Bush urged valued partners like Saudi Arabia to move toward freedom.	0
China's foreign minister has urged Washington to lift sanctions and to stop interfering in the country's internal affairs.	0
China and Russia call on US to lift sanctions against Iran.	0
Iran urges France to pressure U.S. to lift sanctions amid COVID-19 outbreak.	0
Iran's foreign minister has said he hopes Japan and the European Union will persuade newly inaugurated U.S. President Joe Biden to lift crippling economic sanctions imposed on Tehran by his predecessor Donald Trump.	0
Uzbekistan on Thursday asked a coalition of human rights groups, the Cotton Campaign, to end a boycott of Uzbek cotton and textiles so that the Central Asian nation could boost export revenue and create jobs at a time of a global recession.	0
Trump urges UN to renew Iran sanctions in blow to 2015 deal.	0
President Donald Trump said he would call on the UN Security Council to restore all nuclear-related sanctions on Iran.	0
UN Leaders appeal for immediate lifting of humanitarian blockade in Yemen.	0
Prime Minister Babiš attended ceremony to celebrate the foundation of Czechoslovakia in Martin and Ruzomberok	0
Prime Minister attended ceremony in Pazin marking 70th anniversary of victory over fascism.	0
President of the Republic of Serbia H.E. Mr. Aleksandar Vucic attended ceremony of the formal opening of the Trans Anatolian Natural Gas Pipeline (TANAP) in the Turkish city of Eskisehir.	0
US, Western allies launch war games near Iran waters	2
Germany, Italy and the US are participating in the AsterX space war game at France's national space agency CNES in Toulouse, the first such exercise in France or in Europe.	2
The European Commission is allocating €95 million in humanitarian support to address the most pressing needs of people in Yemen amid record highs of child malnutrition, an imminent threat of famine and renewed fighting.	2
The aid package proposed by European Commission is allocating €95 million in humanitarian support to address the most pressing needs of people in Yemen amid record highs of child malnutrition, an imminent threat of famine and renewed fighting.	2
The U.S. government had consistently supported economic assistance to the Palestinians and humanitarian contributions to the U.N. Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)	2
China continues with its humanitarian efforts in Africa by donating medical supplies to various African countries to fight COVID-19	2
The United States is once again sending aid to Afghanistan.	2
Germany is a long-standing partner of WFP’s assistance in South Sudan and has contributed close to US$141 million since independence in 2011.	2
The German Government is one of the largest bilateral donors, with support focusing on the areas of water, economic development, public safety (police), governance and education.	2
Germany provided 6.3 million euros to support projects which benefit Palestinian refugees in Syria, Jordan and Lebanon.	2
Germany, Russia, Switzerland, Sweden, Norway, Finland and Denmark have already provided their complete annual donations to Palestinians, while Kuwait, the Netherlands, Belgium and Ireland have vowed to deliver the full funds very soon.	2
Germany has reinforced its commitment to Syrian refugees and vulnerable Jordanians with a contribution of €56 million (JOD43.7 million) to the United Nations World Food Programme (WFP).	2
The United States has also provided nearly $1.7 billion in humanitarian assistance to support Syrian refugees in Jordan since the start of the Syria crisis.	2
The United States remains the largest single donor of humanitarian assistance in Iraq.	2
Germany has been the second-largest donor, contributing $46 million in 2017 to the Iraq Humanitarian Fund, a pooled fund managed by the UN’s Office for the Coordination of Humanitarian Affairs.	2
The Russian and US navies today began a joint military exercise in the sea of japan to test their capability of joint salvage operations at sea.	2
The armies of Brazil and Argentina performed a joint war games in October to create bi-national units for peace missions in south america.	2
The Jordan and the United States began a new round of joint military exercises today in the southern desert of the kingdom.	2
The war game, code-named infinite moonlight 96 was staged by U.S. marines and Jordanian armed forces.	2
Cooperation between the Philippines and the United States on intelligence sharing against terrorism were strengthened along these past few years, a visiting senior US military official said Wednesday.	2
Turkey extradited a US citizen suspected of being an Islamic State militant.	2
India extradited a top Pakistan militant suspected to have planned the 2008 Mumbai attacks after the United States said last week he was living freely in Pakistan, government officials said on Sunday.	2
A Dutch court on Thursday approved the extradition of a suspected Islamist militant wanted on suspicion of plotting attacks in France, two months after his arrest in Rotterdam.	2
UK extradited radical Islamist preacher Abu Hamza al-Masri from to the US, where he will face a number of terrorism charges.	2
National Security Agency has been sharing raw intelligence information with the Israeli government without first filtering it for data on the communications of American citizens.	2
The U.S. government has donated a shipment of 250 state-of-the-art ventilators and other critical care equipment to assist Ethiopia with its response to COVID-19.	2
Refugees in Germany have received food, clothing, hygiene items and children’s toys, thanks to Islamic Relief and our big hearted supporters.	2
The Federal Foreign Office has provided €28 million this year to pay for humanitarian aid for those affected in Yemen.	2
The Chinese government’s assistance package consisted of $22.5 million in relief supplies aimed at ameliorating food shortages in Yemen and combating the country’s burgeoning cholera epidemic.	2
Germany gave 352.5 million euros to promote private investment and sustainable economic development in Ethiopia.	2
The Canadian International Development Agency gave $2 million to Nigeria's agricultural sector to facilitate rural growth.	2
EU provides €45m support for agri-businesses in Nigeria, other African countries.	2
New Zealand donated USD1 million to the World Food Program in Afghanistan, said Prime Minister Helen Clark.	2
Australian aid also supported 2 million more Pakistani girls going to school. 	2
Australia lended $1 billion to Indonesia to aid the country's COVID-19 recovery, the latest in a line of measures designed to bolster Canberra's relationships with its Southeast Asian and Pacific neighbors.	2
The Australian Government provided around $400 million in total ODA to Indonesia in 2015-16, including an estimated $323 million in bilateral funding managed by DFAT.	2
At least 20,000 donations totaling $670,000 had come to Navajo bation from Ireland by Wednesday morning, a GoFundMe representative told the Navajo and Hopi organizers.	2
Money donated by the Irish is part of $3.6 million that's been raised to help about 4,300 Hopi and Navajo households.	2
Ireland annually provides €10 million in bilateral and multilateral aid to the Palestinian people and organizations, including €3.5 million through the UNRWA.	2
The New Zealand government provided an additional $2 million in assistance to Fiji in response to Cyclone Yasa.	2
Secretary of State Mike Pompeo has authorized the release of $1.2 billion in U.S. military assistance to Egypt, despite human rights concerns that have held up previous funding.	2
Since 1978, the United States has provided Egypt with what now totals over $50 billion in military and $30 billion in economic assistance.	2
United States must continue military aid to Egypt in order to ensure access to the Suez Canal and Egyptian airspace.	2
Ireland has already provided over €3.5 million in humanitarian funding to Lebanon in 2020.	2
In all, 30,000 Irish soldiers served in Lebanon over 23 years.	2
Britain has sent 100 armoured patrol vehicles and a team of paratroopers to Lebanon to help the country patrol its borders and stop terrorists, drugs and weapons from entering Europe.	2
The United States has provided the Lebanese Armed Forces (LAF) with aircraft, vehicles, weapons, and other equipment to help keep the country’s borders secure and conduct counterterrorism operations.	2
