uk firms  embracing e-commerce  uk firms are embracing internet trading opportunities as never before  e-commerce minister mike o brien says.  a government-commissioned study ranked the uk third in its world index of use of information and communication technology (ict). the report suggests 69% of uk firms are now using broadband and that 30% of micro businesses are trading online. mr o brien said uk businesses were sprinting forward in ict use  but that there were more challenges ahead. the report  carried out independently by consultants booz allen hamilton and hi europe  placed the uk third behind sweden and ireland for business use of ict.  it showed british business brought greater maturity to their ict use  by using broadband in increased numbers  bringing ict into their business plans and using new technologies such as voice activated programmes and desktop video conferences. mr o brien said:  the increase in the proportion of business connected by broadband shows that uk companies are embracing the opportunities that ict can bring.  it is particularly encouraging to see that small businesses are beginning to narrow the digital divide that appeared to have opened up in recent years.  the government would play its part in  cultivating an environment where information and communication technologies can flourish   mr o brien said. the  clear message  the report sends is that effective use of ict can bring real improvements in business performance for all business.   however  we are not at the finishing line yet and many challenges remain if the uk is to reach its aim of becoming a world-leading e-economy   he added. the international benchmarking study was based on 8 000 telephone interviews with businesses  of which more than 2 700 were uk businesses. it is the eighth in a series of examining the adoption and deployment of ict in the world s most industrialised nations.	1
orange colour clash set for court a row over the colour orange could hit the courts after mobile phone giant orange launched action against a new mobile venture from easyjet s founder.  orange said it was starting proceedings against the easymobile service for trademark infringement. easymobile uses easygroup s orange branding. founder stelios haji-ioannou has pledged to contest the action. the move comes after the two sides failed to come to an agreement after six months of talks. orange claims the new low-cost mobile service has infringed its rights regarding the use of the colour orange and could confuse customers - known as  passing off .   our brand  and the rights associated with it are extremely important to us   orange said in a statement.  in the absence of any firm commitment from easy  we have been left with no choice but to start an action for trademark infringement and passing off.  however  mr haji-ioannou  who plans to launch easymobile next month  vowed to fight back  saying:  we have nothing to be afraid of in this court case.  it is our right to use our own corporate colour for which we have become famous during the last 10 years.  the easyjet founder also said he planned to add a disclaimer to the easygroup website to ensure customers are aware the easymobile brand has no connection to orange. the new service is the latest venture from easygroup  which includes a chain of internet cafes  budget car rentals and an intercity bus service. easymobile will allow customers to go online to order sim cards and airtime - which will be rented from t-mobile - for their existing handsets.	0
goodrem wins top female mtv prize pop singer delta goodrem has scooped one of the top individual prizes at the first australian mtv music awards.  the 21-year-old singer won the award for best female artist  with australian idol runner-up shannon noll taking the title of best male at the ceremony. goodrem  known in both britain and australia for her role as nina tucker in tv soap neighbours  also performed a duet with boyfriend brian mcfadden. other winners included green day  voted best group  and the black eyed peas. goodrem  green day and the black eyed peas took home two awards each. as well as best female  goodrem also took home the pepsi viewers choice award  whilst green day bagged the prize for best rock video for american idiot. the black eyed peas won awards for best r  n  b video and sexiest video  both for hey mama. local singer and songwriter missy higgins took the title of breakthrough artist of the year  with australian idol winner guy sebastian taking the honours for best pop video. the vh1 first music award went to cher honouring her achievements within the music industry. the ceremony was held at the luna park fairground in sydney harbour and was hosted by the osbourne family. artists including carmen electra  missy higgins  kelly osbourne  green day  ja rule and natalie imbruglia gave live performances at the event.	0
howard s unfinished business  he s not finished yet   whispered the conservative party person as your reporter attempted to slip quietly from the hall. and indeed he wasn t. michael howard had already broken away from the printed text of his speech  at his party s spring conference in brighton  to deliver a smart rebuff to peter hain s description of him as an  attack mongrel   claiming such personal abuse meant labour was  rattled  by the tory challenge. and here he was again  moving to the front of the stage as the party faithful rose to their feet in applause  to make a personal  ad-libbed appeal to them to go out and fight for victory.  one day you will be able to tell your children and grandchildren as i will tell mine   i was there. i did my bit. i played my part. i helped to win that famous election - the election that transformed our country for the better .  the speech  which was peppered with references to mr howard s humble beginnings as the  child of immigrants   had been introduced by his son nick  a trainee vicar  who praised his father s honesty.  i always know where i am with him because all my life he has meant what he has said to me   he said. mr howard was also joined on stage by his wife sandra  daughter larissa and stepson sholto.  the audience s reaction to all of this was a little muted by party conference standards.  but mr howard s overall message - that the tories have labour on the run and that they can win the next election - did not sound quite as hollow as it might have done six months ago. mr howard claimed  with some justification  that the tories  campaign has got off to a  great start . they have had labour on the back foot over immigration  with tony blair hastily adding a sixth promise on the issue to his latest pledge card  and have even managed to score points in traditional labour territory such as health and education. the stunts involving margaret dixon with her postponed operation and maria hutchings with concerns about her son s special needs education may not have been to everyone s taste  but they succeeded in bringing the issues alive and forcing labour to react. senior tories believe they are  at long last  starting to tap into the public mood  cutting through the background noise to connect with the ordinary voter. their latest poster campaign flags up a range of policies from better school discipline  cleaner hospitals ( i mean  how hard is it to keep a hospital clean  ) and immigration ( it s not racist to impose limits on immigration ) - under the headline  are you thinking what we are thinking   this  they say  contrasts with labour s negative campaigning  such as its now infamous  flying pigs  poster.  oliver letwin  one of the men lampooned in the labour poster  affects bewilderment at what he believes is labour s loss of its once sure footing on the campaign trail. the peter hain  mongrel  attack  he says  is just the latest example of the party getting the tone wrong - a by-product  he claims  of the tories setting the agenda.   i have to say i don t understand what they are doing. the labour machine appears to be in some kind of state of shock  it doesn t seem to know what to do.  a few weeks of positive headlines have also done wonders for tory activists  morale - likely to be a crucial factor at an election which  most analysts seem to agree  will hinge on which party can get their core support out.  it has been a fantastic few weeks   said 20-year-old politics student nick vaughan.  our policies have been getting in the media and there is a sense that we can win. i wouldn t be here if i didn t think we could.  some delegates even spoke of the next election being like 1970  when ted heath  behind in the polls and written off by the pundits  snatched victory from harold wilson s labour party.  they all insisted it was not going to be a re-run of 2001.  we thought in 2001 we were going to dent that massive majority but it just didn t happen   said john murray  of aldridge browhills conservatives.  it was very disappointing. this time it really is different.  whoever is running our strategy from the top has got it bang on. blair is on the back foot.  much of the credit for the tories  recent change of fortune must go to lynton crosby  the australian strategist who succeeded in turning political veteran and apparent no-hoper john howard  of australia s liberal party  into a serial election winner. the tories still have a mountain climb if michael howard is to walk through the doors of number 10. even allowing for the natural bias against the tories in some opinion polls  they are still behind  when to have a chance of overturning labour s whopping majority  they should really be ahead. but as they gear up for the start of the campaign proper  the party at least has reason to hope that  like his australian namesake  mr howard really isn t finished yet.	1
custody death rate  shocks  mps deaths in custody have reached  shocking  levels  a committee of mps and peers has warned.  the joint committee on human rights found those committing suicide were mainly the most vulnerable  with mental health  drugs or alcohol problems. members urged the government to set up a task force to tackle deaths in prisons  police cells  detention centres and special hospitals. there was one prison suicide every four days between 1999 and 2003  mps said. the report  which followed a year-long inquiry by the committee  found the high death rate  amounts to a serious failure to protect the right to life of a highly vulnerable group .  many of those who ended up taking their own lives had  presented themselves  to the authorities with these problems before they even offended  the report said. it questioned whether prison was the most appropriate place for them to be kept and whether earlier intervention would have meant custody could have been avoided.  increased resources and a reduction in the use of imprisonment was needed to address the issue in the longer term  the report said. committee chairman labour mp jean corston said:  each and every death in custody is a death too many  regardless of the circumstances.   yet throughout our inquiry we have seen time and time again that extremely vulnerable people are entering custody with a history of mental illness  drug and alcohol problems and potential for taking their own lives.   these highly vulnerable people are being held within a structure glaringly ill-suited to meet even their basic needs.  crime levels are falling but we are holding more people in custody than ever before. the misplaced over-reliance on the prison system for some of the most vulnerable people in the country is at the heart of the problems that we encountered.  until we change our whole approach to imprisoning vulnerable people we cannot begin to meet our positive obligations under article 2 of the european convention on human rights and meet our duty of care to them.   the committee also highlighted  deeply worrying  cases of children and young people taking their own lives. between 1990 and 2004  25 children have taken their own lives in prison and two have died in secure training centres. it picked out the case of joseph scholes  who hanged himself from the bars of his cell in stoke heath young offender institution in march 2002  and urged the home secretary to hold a public inquiry. it revealed that two weeks before his court appearance for a series of robberies  the 16-year-old was depressed  exhibiting suicidal tendencies and slashed his face with a knife about 30 times. even though the trial judge had been alerted to his experience of sexual abuse and mental illness  he was sentenced to a two-year detention and training order. nine days into his sentence  joseph hung himself from the bars of his cell window with a sheet.	1
musical treatment for capra film the classic film it s a wonderful life is to be turned into a musical by the producer of the controversial hit show jerry springer - the opera.  frank capra s 1946 movie starring james stewart  is being turned into a PS7m musical by producer jon thoday. he is working with steve brown  who wrote the award-winning musical spend spend spend. a spokeswoman said the plans were in the  very early stages   with no cast  opening date or theatre announced.  a series of workshops have been held in london  and on wednesday a cast of singers unveiled the musical to a select group of potential investors. mr thoday said the idea of turning the film into a musical had been an ambition of his for almost 20 years. it s a wonderful life was based on a short story  the greatest gift  by philip van doren stern. mr thoday managed to buy the rights to the story from van doren stern s family in 1999  following mr brown s success with spend spend spend. he later secured the film rights from paramount  enabling them to use the title it s a wonderful life.	0
springer criticises opera musical talk show host jerry springer  whose programme inspired the controversial opera shown by the bbc  has said he would not have written it himself.  the bbc received 47 000 complaints before the musical was broadcast  and protesters demonstrated outside bbc buildings across the uk. springer helped launch the west end show and attended the opening night.  i wouldn t have written it. i don t believe in making fun of other religions   he said.  the tv host said he understood how people could have thought the musical had gone too far.  you know  on our tv show if people use inappropriate language we bleep it out  if there s nudity we cover it up  so that viewers at home don t get to see any of this   he said.  asked whether he thought the bbc should have screened the controversial musical he said:  i don t know if they should have had it on television but  good lord  if you don t like what s on television  that s why god gave us remote controls.  my show is about dysfunctional people and i defy anyone to watch the show and suggest to me the people on it aren t to some degree dysfunctional.    if i did a show about the war in iraq  it wouldn t make me a warmonger  i would just be doing my job to report on the war.  in the case of my show  it s my job to report on the dysfunctions that take place in society.  the british-born presenter is in london to speak at a fundraising dinner for the united jewish israel appeal. the dinner  on tuesday  is expected to be attended by more than 800 guests.	0
blair dismisses quit claim report tony blair has dismissed reports he told gordon brown he would quit before the next general election.   you don t do deals over jobs like this   the prime minister told bbc one s breakfast with frost programme. according to a new book  brown s britain  mr blair went back on a pledge to make way for mr brown after cabinet allies intervened in june 2004. mr blair said the claims were  reheated from six months ago  and that he was concentrating on running the country. mr blair said:  i ve dealt with this six months ago. i said then you don t do deals over jobs like this - you don t.   what both of us are actually concentrating on are the issues that concern the country.  the book  by sunday telegraph journalist robert peston and serialised in the newspaper  said the pair had  mutual animosity and contempt  for each other.  it claims tony blair felt by november 2003 he had lost voters  trust because of the iraq war and that he was no longer an asset to the labour party. and that at a dinner hosted by deputy prime minister john prescott he told mr brown of his intention to stand down. according to mr peston the prime minister said:  help me to get through the year and i will then stand down.  but he then changed his mind in june 2004  following intervention from allies in the cabinet and the suspicion that the chancellor was deliberately manoeuvring against him  according to the book.  mr peston told bbc news:  my understanding is that they are not nearly as close or as friendly as they once were.  what the book says is there is now a pretty profound mutual mistrust  mutual animosity.  i think in public you see this double-act pretending everything is alright  but in private i don t think the relationship is good because brown  understandably  feels deeply betrayed - particularly over this issue of the leadership.  but  in a wide-ranging bbc interview covering issues such as the asian tsunami disaster  the middle east peace process and northern ireland  mr blair said:  when you get to the top in politics you get this huge swell around you.  all sorts of people make all sorts of claims and counter-claims.  he admitted to a  sense of frustration  about the allegations which he said had been made  countless times .  there has been fresh speculation of a rift recently  following their separate responses to the asian tsunami. these rumours were fuelled by mr blair s decision to hold his monthly media conference at the same time as a long-planned speech by mr brown on uk plans to tackle global poverty with a new  marshall plan  for africa. there was speculation the pair were trying to outdo each other s response to the disaster. but the prime minister said he had discussed these claims with the chancellor and dismissed them as a  load of nonsense . former welfare minister frank field mp said the prime minister should sack mr brown  but did not believe mr blair was strong enough to do so.  tory leader michael howard accused the prime minister and mr brown of  squabbling like schoolboys . he told sky news  sunday with adam boulton:  this is the politics of the playground and britain really does deserve better.  the liberal democrat parliamentary chairman matthew taylor said the personal ambition of mr blair and mr brown was  getting in the way of good government .  either they need to grow up and put their squabbles to one side or they cannot expect the electorate to support a divided government at the next election.  during the interview mr blair also said the former home secretary david blunkett would play a  big role  at the general election.	1
reds sink 10-man magpies titus bramble s own goal put liverpool on the comeback trail as injury-hit newcastle were well beaten at anfield.  patrick kluivert s close-range finish put newcastle ahead after 31 minutes  but they were pegged back as bramble headed in steven gerrard s corner. neil mellor gave liverpool the lead before half-time from milan baros  pass before the czech added a third after rounding shay given on the hour. newcastle then had lee bowyer sent off for two bookable offences. liverpool brought back luis garcia after a hamstring injury  while newcastle were forced to draft in kluivert after craig bellamy was a late withdrawal with a back injury sustained in the warm-up. and garcia should have crowned his return with a goal inside the opening minute when he took a pass from baros but shot wildly over the top from eight yards. olivier bernard was only inches away from giving newcastle the lead after 20 minutes  when he fired just wide from a free-kick 25 yards out. but souness s side did go ahead 11 minutes later in highly controversial circumstances.  kluivert looked suspiciously offside when kieron dyer set bowyer free  but the dutchman was then perfectly placed to score from six yards. the lead lasted three minutes  with liverpool back on terms as bramble headed gerrard s corner into his own net under pressure from sami hyypia. and liverpool were ahead after 37 minutes when baros slid a perfect pass into mellor s path for the youngster to slip a slide-rule finish into given s bottom corner. garcia s finishing was wayward  and he was wasteful again in first-half injury time  shooting tamely at given after good work by xabi alonso. any hopes of a newcastle recovery looked to be snuffed out on the hour when a brilliant turn and pass by harry kewell set baros free and he rounded given to score. jermaine jenas then missed a glorious chance to throw newcastle a lifeline  shooting over from just eight yards out from shola ameobi s cross. then bowyer  who had already been booked for a foul on alonso  was deservedly shown the red card by referee graham poll for a wild challenge on liverpool substitute florent sinama-pongolle.  dudek  finnan  hyypia  carragher  riise  luis garcia (nunez 73)  gerrard  alonso  kewell (traore 85)  baros  mellor (sinama pongolle 75).  subs not used: hamann  harrison.  bramble 35 og  mellor 38  baros 61.  given  andrew o brien  elliott  bramble  bernard  bowyer  dyer (ambrose 80)  jenas  milner (n zogbia 72)  kluivert (robert 58)  ameobi.  subs not used: harper.  bowyer (77).  bowyer  elliott  bernard.  kluivert 32.  43 856.  g poll (hertfordshire).	0
commons hunt protest charges eight protesters who stormed the house of commons chamber during a debate on the hunting bill have been charged with disorderly conduct.  the men were arrested in september after bursting into the chamber causing a hunting ban debate to be halted. those charged included otis ferry  the 22-year-old son of rock star bryan ferry and luke tomlinson  27  a close friend of princes william and harry. they were charged under section 5 of the public order act  police said.  five of the eight men held an impromptu news conference outside charing cross police station on monday evening  after the charges were formerly put to them. the men s solicitor matthew knight  said that at no time had it occurred to the men that they were committing a criminal offence.   there is no offence of trespassing in the house of commons - it is not a criminal offence   he said.  if parliament wanted to make entering the house of commons chamber on foot a criminal offence it should have done so  but it can t do so retrospectively.  we are not prosecuted for that. we are prosecuted for a public order act offence. we are not guilty of it.  they will appear at bow street magistrates  court on 21 december  a police spokesman said. otis ferry  a former eton pupil and joint leader of the south shropshire hunt  said:  i have no regrets.  we have done nothing wrong beyond the obvious which was to stand up for our rights and not act like a sheep like the rest of the country.  one of the men  david redvers  34  from hartpury  gloucestershire  said he and the other seven protesters would plead not guilty to the charges.  the other protesters are john holliday  37  a huntsman from ledbury  herefordshire  robert thame  34  who plays polo with princes charles in team highgrove  auctioneer andrew elliot  42  from bromesberrow  near ledbury  point-to-point jockey richard wakeham  34  from york  and former royal chef nick wood  41. the 15 september protest came on the same day as a huge pro-hunting demonstration in parliament square. four of the men ran out from behind the speaker s chair while another wrestled past a doorkeeper from a different entrance. the five tried to confront mps before they were bundled out of the chamber and later led away handcuffed by police. three others had been intercepted by security staff as they tried to join the five in the chamber.  speaker michael martin later said the men had used a forged letter to gain access to the house of commons and had been helped to get close to the chamber by a parliamentary pass holder. in november  the use of the parliament act meant a total ban on hunting with dogs in england and wales. however  many pro-hunt activists remained defiant after the law was passed  saying they would ignore the ban and continue to hunt. last week  the countryside alliance said more than 250 hunts would meet legally the day after the ban on hunting with dogs comes into force. the alliance said the 19 february meets would show the new law was  impossibly difficult to determine  and open to different interpretations.	1
mps to debate  euthanasia laws  mps are preparing to debate a bill which critics claim would legalise euthanasia  by the back door .  the bill would give legal force to  living wills   where people say they want medical treatment withheld if they become severely incapacitated. the mental capacity bill has broad support from charities who say it would give better safeguards over treatment. but christian groups say it could mean doctors withholding food and fluids even if they think it inappropriate.  ministers insist the mental capacity bill - for england and wales - would not change laws on assisted suicide and contains a presumption in favour of preserving life.  the bill would establish a legal presumption that everybody can make decisions about their own treatment unless proved otherwise. it would allow people to give somebody the power of attorney to make decisions on their behalf  which could be challenged by doctors. critics fear it could allow  killing by omission  through withdrawing treatment. an amendment to the bill - specifically preventing decisions that would bring about death - has been tabled by former conservative leader iain duncan smith. ninety one mps have signed a petition backing the amendment. mps could vote on it later on tuesday  during the bill s report stage debate. the bill will then go to a third reading and be debated in the lords  before becoming law.  the christian medical fellowship (cmf) and lawyers  christian fellowship (lcf) said the mental capacity bill would allow euthanasia by the  back door . peter saunders of the cmf said it believed advance refusals should be only advisory  not legally binding.  cmf is concerned that patients will make unwise and hasty advance decisions to refuse food and fluids without being properly informed about the diagnosis and the expected course their illness will take   he said.  the lcf s andrea williams said there were  too many loopholes that could be abused by unscrupulous doctors . ex-labour minister frank field told bbc two s newsnight programme there was a danger people would feel under pressure to  do away  with themselves so relatives could inherit their assets.  constitutional affairs minister david lammy said laws affecting 750 000 people with dementia needed updating. mr lammy told bbc news labour mps would not get a free vote as the law was being strengthened  not changed.  we are against euthanasia  we are against assisted suicide but we are in a situation now where people can make living wills and that has the force of the common law   he said.  doctors are saying they want more clarity. patients are saying they want more clarity.  the making decisions alliance  which includes the alzheimer s society  age concern  mencap and the national autistic society  said misunderstandings over the bill had to be cleared up.  it will not change the current law on euthanasia and will actually provide a series of better safeguards when decisions are made for people who lack capacity   the alliance said in a statement. the british medical association also backs the bill  saying it just gives incapacitated people the same rights as others. debate on legalising euthanasia has intensified in the uk because of cases like that of motor neurone patient diane pretty. she died two years ago after losing a legal battle to allow her husband to help her commit suicide.	1
chinese exports rise 25% in 2004 exports from china leapt during 2004 over the previous year as the country continued to show breakneck growth.  the spurt put china s trade surplus - a sore point with some of its trading partners - at a six-year high. it may also increase pressure on china to relax the peg joining its currency  the yuan  with the weakening dollar. the figures released by the ministry of commerce come as china s tax chief confirmed that growth had topped 9% in 2004 for the second year in a row. state administration of taxation head xie xuren said a tightening of controls on tax evasion had combined with the rapid expansion to produce a 25.7% rise in tax revenues to 2.572 trillion yuan ($311bn; PS165bn).  according to the ministry of commerce  china s exports totalled $63.8bn in december  taking the annual total up 35.4% to $593.4bn. with imports rising a similar amount  the deficit rose to $43.4bn. the increased tax take comes despite healthy tax rebates for many exporters totalling 420bn yuan in 2004  according to mr xie. china s exporting success has made the trade deficit of the united states soar even further and made trade with china a sensitive political issue in washington. the peg keeping the yuan around 8.30 to the dollar is often blamed by us lawmakers for job losses at home. a us report issued on tuesday on behalf of a congressionally-mandated panel said almost 1.5 million posts disappeared between 1989 and 2003. the pace accelerated in the final three years of the period  said the report for the us-china economic and security review commission  moving out of labour-intensive industries and into more hi-tech sectors. the us s overall trade deficit with china was $124bn in 2003  and is expected to rise to about $150bn for 2004.	0
carry on star patsy rowlands dies actress patsy rowlands  known to millions for her roles in the carry on films  has died at the age of 71.  rowlands starred in nine of the popular carry on films  alongside fellow regulars sid james  kenneth williams and barbara windsor. she also carved out a successful television career  appearing for many years in itv s well-loved comedy bless this house. rowlands died in hove on saturday morning  her agent said.  born in january 1934  rowlands won a scholarship to the guildhall school of speech and drama scholarship when she was just 15.  after spending several years at the players theatre in london  she made her film debut in 1963 in tom jones  directed by tony richardson. she made her first carry on film in 1969 where she appeared in carry on again doctor. rowlands played the hard-done-by wife or the put-upon employee as a regular carry on star. she also appeared in carry on at your convenience  carry on matron and carry on loving  as well as others.  in recent years she appeared in bbc mini-series the cazalets and played mrs potts in the london stage version of beauty and the beast. agent simon beresford said:  she was just an absolutely favourite client she never complained about anything  particularly when she was ill  she was an old trouper.  she was of the old school - she had skills from musical theatre and high drama  that is why she worked with the great and the good of directors.  she didn t mind always being recognised for the carry on films because she thoroughly enjoyed making them. she was a really lovely person and she will be much missed.  her last appearance on stage was as mrs pearce in the award-winning production of my fair lady at the national theatre. previously married  she leaves one son  alan. her funeral will be a private  family occasion  with a memorial service at a later date.	0
gb quartet get cross country call four british athletes have been pre-selected to compete at the world cross country championships in march after impressive starts to the season.  hayley yelling  jo pavey  karl keska and adam hickey will represent team gb at the event in france. yelling clinched the women s european cross country title last month and pavey followed up with bronze. keska helped the men s team to overall third place while hickey finished in 10th place on his junior debut.  winning the european cross country title meant so much to me   said yelling.  and being pre-selected for the worlds means that i can focus on preparing in the best way possible.  the 32-year-old will race alongside olympic 5 000m finalist pavey in the women s 8km race on 19 march. keska  who has made a successful return from a long-term injury lay-off  contests the men s 12km race on 20 march  while 16-year-old hickey goes in the junior men s 8km on the same day. the rest of the team will be named after the trials at wollaton park in nottingham  which take place on 5 march.	0
yukos owner sues russia for $28bn the majority owner of embattled russian oil firm yukos has sued the russian government for $28.3bn (PS15.2bn).  the kremlin last year seized and sold yukos  main production arm  yugansk  to state-run oil group rosneft for $9.3bn to offset a massive back tax bill. group menatep  the gibraltar-based holding company which controls 51% of yukos  says this was illegal. menatep has already asked rosneft to repay a $900m loan that yugansk had secured on its assets.  the russian government s argument for selling yuganskneftegaz - the unit s full name - was that yukos owed more than $27bn in back taxes for the years from 2000 onwards. it accused the firm of using a web of offshore firms to avoid its tax liabilities  and the courts sent in bailiffs to freeze yukos accounts and seize yugansk.  but critics say the sell-off  and the assault on yukos  finances  are part of an attempt to bring the energy industry back under state control. according to menatep  the government s actions were contrary to the 1994 energy charter treaty  which was designed to regulate disagreements over energy investments.  we have warned the russian government about their continuing attacks against yukos  its personnel and its shareholders and we have warned any buyer of yuganskneftegaz that they would face a lifetime of litigation   said tim osborne  a director of group menatep.  the time for warning is over and actions to recover the value of our losses begin in earnest today.   menatep said the value of its yukos shareholding had gone from $17.8bn to  virtually nothing  since 2003 as a result of the russian government s action  as its shares have fallen 97%. according to its paris lawyer  emmanuel gaillard of shearman and sterling  the overall claim is based on that figure  with a 60% addition for the share gains that could have accrued since then. arbitration of the lawsuit could take place in stockholm or the hague  mr gaillard said. while russia has signed the charter  it has never ratified it - which some experts say could make it difficult for menatep to press its case. but mr gaillard told bbc news that the charter came into effect on signature  not ratification.  russia has said in the past that it is bound by it  so as to attract foreign investors   he said.  yukos is still waiting to see what will happen to its filing in a us court for bankruptcy protection. it took the action to try to prevent the forced sale of yugansk - first to a little-known shell company  which in turn was bought by rosneft. yukos claims its downfall was punishment for the political ambitions of its founder mikhail khodorkovsky. mr khodorkovsky  currently facing fraud and tax evasion charges of his own  was one of the founders of menatep. he has since signed over his shareholding to one of his fellow investors.	0
arsenal  may seek full share listing  arsenal vice-chairman david dein has said the club may consider seeking a full listing for its shares on the london stock exchange.  speaking at the soccerex football business forum in dubai  he said a full listing was  one of the options  for funding after the club moves to its new stadium. the club - which is currently listed on the smaller ofex share exchange - is due to move into its new 60 000-seater emirates stadium at ashburton grove for the start of the 2006/07 season. mr dein also warned the current level of tv coverage of the premiership may be reaching saturation level  with signs that match attendances have been dropping off in the first few months of this season.  when arsenal moves to its new stadium it will see its proportion of turnover from media earnings drop from 52% this season to 34% in two years  time. the club is hoping to increase matchday earnings from 29% to 40% of turnover  and has not ruled out other money-earning means  including a full share listing.  when the new stadium opens we will go through a thorough financial review   mr dein said.   listing would be one option  but we are flexible and no decisions have been made on that issue yet.  we want to be in the best financial health - maybe clubs can do it (listing)  manchester united have been a success.   mr dein said that  although television money and coverage had driven the english game forward in the past 10 years  he feared there might now be too many games being shown. since the formation of the premier league in season 1992/93  premiership clubs have seen their income from television soar.  television has been the driving force over the past 10 years... but we must constantly improve if we want to remain as the world s leading league competition.  we must monitor the quality of the product and ensure attendances do not decline  and we must balance that with the quantity of exposure on tv too.  i think we have practically reached saturation point... sometimes i think less is more.   the club is funding its move to ashburton grove through a number of sources  including debt from banks  from money it already has and will receive in coming years from sponsors  and from the sale of surplus property  including its highbury stadium. it is also looking to create new revenue streams from overseas markets  including asia.  we have two executives travelling round japan and china at the moment building relationships with organisations and clubs  and we know our supporters clubs are growing there too  as they are around the world.  we have got a very good product  so it is very important we go and look at these markets  and make sure we are on the case.	0
kenyon denies robben barca return chelsea chief executive peter kenyon has played down reports that arjen robben will return for the champions league match against barcelona.   he s been responding well to treatment and started running on friday  but we ll have to wait and see   he told bbc five live s sportsweek.  we re looking to getting him back as soon as possible  but he ll be back when it s right for him and for us.  there s no plans at the moment around the barcelona game.  his comments contradict those of chiropractor jean pierre meersseman who treated the dutchman after he fractured his foot at the start of february. robben had been expected to be out for six weeks  but meersseman hinted that the winger could be fit for the vital stamford bridge game on 8 march.  i hope he can be back and i will try to help him make that happen   meersseman told the mail on sunday.  i put everything right with arjen s foot the last time i saw him 12 days ago. it was an obvious correction and easy to perform.  i know he was pleased with what i did and now that he is running again. i am due to see him one more time again in the next few days.  meersseman is the medical co-ordinator at italian side ac milan.	0
xbox power cable  fire fear  microsoft has said it will replace more than 14 million power cables for its xbox consoles due to safety concerns.  the company said the move was a  preventative step  after reports of fire hazard problems with the cables. it affects xboxes made before 23 october 2003 for all regions but mainland europe - and consoles in that region made before 13 january 2004. microsoft said it had received 30 reports of minor injury or property damage due to faulty cables. the firm said fewer than one in 10 000 consoles had experienced component failures. the recall affects almost three quarters of all xboxes sold around the world since its launch in 2001.  in a statement  it added:  in almost all instances  any damage caused by these failures was contained within the console itself or limited to the tip of the power cord at the back of the console.  but in seven cases  customers reported sustaining a minor burn to their hand. in 23 cases  customers reported smoke damage  or minor damage to a carpet or entertainment centre.  this is a preventative step we re choosing to take despite the rarity of these incidents   said robbie bach  senior vice president  microsoft home and entertainment division.  we regret the inconvenience  but believe offering consumers a free replacement cord is the responsible thing to do.  consumers can order a new cable from the xbox website or by telephoning 0800 028 9276 in the uk. microsoft said customers would get replacement cords within two to four weeks from the time of order. it advised users to turn off their xboxes when not in use. a follow-up to xbox is expected to released at the end of this year or the beginning of 2006.	0
sony wares win innovation award sony has taken the prize for top innovator at the annual awards of pc pro magazine.  it won the award for taking risks with products and for its  brave  commitment to good design. conferring the award  pc pro s staff picked out sony s pcg-x505/p vaio laptop as a  stunning piece of engineering . the electronics giant beat off strong competition from toshiba and chip makers amd and intel to take the gong.  paul trotter  news and features editor of pc pro  said several sony products helped it to take the innovation award.  he said sony s clie peg ux50 media player with its swivel screen and qwerty keyboard  broke the design rules yet again . other sony products that helped included the vaio w1 desktop computer and the ra-104 media server. mr trotter said sony s combining of computer  screen and keyboard in the w1 was likely to be widely copied in future home pcs. the company has also become one of the first to use organic leds in its products.  while not always inventing new technology itself  sony was never afraid to innovate around various formats   said mr trotter.  other awards decided by pc pro s staff and contributors included one for canon s eos 300d digital camera in the most wanted hardware category.  microsoft s media player 10 took the award for most wanted software. this year was the 10th anniversary of the pc pro awards  which splits its prizes into two sections. the first are chosen by the magazine s writers and consultants  the second are voted for by readers. mr trotter said more than 13 000 people voted for the reliability and service awards  twice as many as in 2003. net-based memory and video card shop crucial shared the award for online vendor of the year with novatech.	0
almagro continues spanish surge unseeded nicolas almagro became the fifth spaniard to reach the last eight at the buenos aires open  ousting eighth seed mariano zabaleta.  he showed admirable resolve to win a rain-affected match 6-7 6-4 6-4. compatriot and seventh seed rafael nadal also reached the last eight  beating italian potito starace 6-1 6-3. nadal  playing in the outdoor clay event for the first time  hit some powerful forehands to oust starace in a match delayed over an hour by rain.  it s always a problem to have to stop for rain but one gets used to it   said spanish teenager nadal.  luckily  i was able to keep my pace going throughout the match.  he will now play gaston gaudio  who beat unseeded brazilian flavio saretta 6-3 6-2 in the day s late match.	0
